Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,1997,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.8580957406229
Kenya,KEN,1996,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.8215705464691
Kenya,KEN,1995,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.1525866673906
Kenya,KEN,1994,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.3731431078844
Kenya,KEN,1993,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.536034109225
Kenya,KEN,1992,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.4202560206949
Kenya,KEN,1991,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.2654116567124
Kenya,KEN,2025,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,45.7884267176803
Kenya,KEN,2024,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,46.5026257021267
Kenya,KEN,2023,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,47.1556460778454
Kenya,KEN,2022,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,47.8270916176174
Kenya,KEN,2021,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,51.2354676158147
Kenya,KEN,2020,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,51.2114910190421
Kenya,KEN,2019,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,49.7343373997981
Kenya,KEN,2018,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,50.3952893581909
Kenya,KEN,2017,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,51.2925547917114
Kenya,KEN,2016,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,51.8686819490656
Kenya,KEN,2015,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,52.5056917704688
Kenya,KEN,2014,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,53.1394976084014
Kenya,KEN,2013,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,53.8949569687129
Kenya,KEN,2012,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,54.4794911025406
Kenya,KEN,2011,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,55.1347071055523
Kenya,KEN,2010,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,55.6418954408442
Kenya,KEN,2009,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,56.3777817951041
Kenya,KEN,2008,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,56.5938741513426
Kenya,KEN,2007,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,56.6913178250642
Kenya,KEN,2006,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,57.4187025425707
Kenya,KEN,2005,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,58.112060585581
Kenya,KEN,2004,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,58.7525949327893
Kenya,KEN,2003,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,59.2917162608934
Kenya,KEN,2002,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,59.6533370603118
Kenya,KEN,2001,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,59.8806071008346
Kenya,KEN,2000,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,60.3829475943653
Kenya,KEN,1999,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,60.398770818959
Kenya,KEN,1998,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,60.5108428692924
Kenya,KEN,1997,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,60.7390547323274
Kenya,KEN,1996,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,60.7773944543691
Kenya,KEN,1995,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,61.0914126622584
Kenya,KEN,1994,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,61.3276541594862
Kenya,KEN,1993,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,61.4901469457677
Kenya,KEN,1992,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,61.4236759924137
Kenya,KEN,1991,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,61.2948718547656
Kenya,KEN,2025,Rural population,SP.RUR.TOTL,39000058
Kenya,KEN,2024,Rural population,SP.RUR.TOTL,38434343
Kenya,KEN,2023,Rural population,SP.RUR.TOTL,37833597
Kenya,KEN,2022,Rural population,SP.RUR.TOTL,37200488
Kenya,KEN,2021,Rural population,SP.RUR.TOTL,36567989
Kenya,KEN,2020,Rural population,SP.RUR.TOTL,35922210
Kenya,KEN,2019,Rural population,SP.RUR.TOTL,35232892
Kenya,KEN,2018,Rural population,SP.RUR.TOTL,34445086
Kenya,KEN,2017,Rural population,SP.RUR.TOTL,33681595
Kenya,KEN,2016,Rural population,SP.RUR.TOTL,32903355
Kenya,KEN,2015,Rural population,SP.RUR.TOTL,32145546
Kenya,KEN,2014,Rural population,SP.RUR.TOTL,31410235
Kenya,KEN,2013,Rural population,SP.RUR.TOTL,30666395
Kenya,KEN,2012,Rural population,SP.RUR.TOTL,29907327
Kenya,KEN,2011,Rural population,SP.RUR.TOTL,29132453
Kenya,KEN,2010,Rural population,SP.RUR.TOTL,28340551
Kenya,KEN,2009,Rural population,SP.RUR.TOTL,27534494
Kenya,KEN,2008,Rural population,SP.RUR.TOTL,26886528
Kenya,KEN,2007,Rural population,SP.RUR.TOTL,26467447
Kenya,KEN,2006,Rural population,SP.RUR.TOTL,26208091
Kenya,KEN,2005,Rural population,SP.RUR.TOTL,26035257
Kenya,KEN,2004,Rural population,SP.RUR.TOTL,25891116
Kenya,KEN,2003,Rural population,SP.RUR.TOTL,25722450
Kenya,KEN,2002,Rural population,SP.RUR.TOTL,25497370
Kenya,KEN,2001,Rural population,SP.RUR.TOTL,25155696
Kenya,KEN,2000,Rural population,SP.RUR.TOTL,24681198
Kenya,KEN,1999,Rural population,SP.RUR.TOTL,24075482
Kenya,KEN,1998,Rural population,SP.RUR.TOTL,23434029
Kenya,KEN,1997,Rural population,SP.RUR.TOTL,22830552
Kenya,KEN,1996,Rural population,SP.RUR.TOTL,22241480
Kenya,KEN,1995,Rural population,SP.RUR.TOTL,21658411
Kenya,KEN,1994,Rural population,SP.RUR.TOTL,21069698
Kenya,KEN,1993,Rural population,SP.RUR.TOTL,20483063
Kenya,KEN,1992,Rural population,SP.RUR.TOTL,19900878
Kenya,KEN,1991,Rural population,SP.RUR.TOTL,19319599
Kenya,KEN,1990,Rural population,SP.RUR.TOTL,18727037
Kenya,KEN,1989,Rural population,SP.RUR.TOTL,18122323
Kenya,KEN,1988,Rural population,SP.RUR.TOTL,17531493
Kenya,KEN,1987,Rural population,SP.RUR.TOTL,16961545
Kenya,KEN,1986,Rural population,SP.RUR.TOTL,16414831
Kenya,KEN,1985,Rural population,SP.RUR.TOTL,15881620
Kenya,KEN,1984,Rural population,SP.RUR.TOTL,15360054
Kenya,KEN,1983,Rural population,SP.RUR.TOTL,14854020
Kenya,KEN,1982,Rural population,SP.RUR.TOTL,14371429
Kenya,KEN,1981,Rural population,SP.RUR.TOTL,13918016
Kenya,KEN,1980,Rural population,SP.RUR.TOTL,13481898
Kenya,KEN,1979,Rural population,SP.RUR.TOTL,13066672
Kenya,KEN,1978,Rural population,SP.RUR.TOTL,12686850
Kenya,KEN,1977,Rural population,SP.RUR.TOTL,12337264
Kenya,KEN,1976,Rural population,SP.RUR.TOTL,12022698
Kenya,KEN,1975,Rural population,SP.RUR.TOTL,11730689
Kenya,KEN,1974,Rural population,SP.RUR.TOTL,11438682
Kenya,KEN,1973,Rural population,SP.RUR.TOTL,11144301
Kenya,KEN,1972,Rural population,SP.RUR.TOTL,10844110
Kenya,KEN,1971,Rural population,SP.RUR.TOTL,10539702
Kenya,KEN,1970,Rural population,SP.RUR.TOTL,10215549
Kenya,KEN,1969,Rural population,SP.RUR.TOTL,9864400
Kenya,KEN,1968,Rural population,SP.RUR.TOTL,9508354
Kenya,KEN,1967,Rural population,SP.RUR.TOTL,9158486
Kenya,KEN,1966,Rural population,SP.RUR.TOTL,8817725
Kenya,KEN,1965,Rural population,SP.RUR.TOTL,8486727
Kenya,KEN,1964,Rural population,SP.RUR.TOTL,8168402
Kenya,KEN,1963,Rural population,SP.RUR.TOTL,7867386
Kenya,KEN,1962,Rural population,SP.RUR.TOTL,7582739
Kenya,KEN,1961,Rural population,SP.RUR.TOTL,7313927
Kenya,KEN,1960,Rural population,SP.RUR.TOTL,7061712
Kenya,KEN,2025,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.46117244477514
Kenya,KEN,2024,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.57538914682176
Kenya,KEN,2023,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.68756379194319
Kenya,KEN,2022,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.71486392526798
Kenya,KEN,2021,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.78174730660991
Kenya,KEN,2020,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.93756890412465
Kenya,KEN,2019,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.26137323366357
Kenya,KEN,2018,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.2414800040985
Kenya,KEN,2017,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.3376917478931
Kenya,KEN,2016,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.3300725272355
Kenya,KEN,2015,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.31401077673996
Kenya,KEN,2014,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.39663655702556
Kenya,KEN,2013,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.50639291020633
Kenya,KEN,2012,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.62507243984556
Kenya,KEN,2011,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.7559099587868
Kenya,KEN,2010,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.88541306236455
Kenya,KEN,2009,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.3814202621224
Kenya,KEN,2008,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.57097805352329
Kenya,KEN,2007,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.984738289069787
Kenya,KEN,2006,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.661652199365214
Kenya,KEN,2005,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.555175961264954
Kenya,KEN,2004,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.653574683811319
Kenya,KEN,2003,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.878884185197202
Kenya,KEN,2002,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.34909575743735
Kenya,KEN,2001,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.90426128279864
Kenya,KEN,2000,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.48477609358978
Kenya,KEN,1999,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.70047814888741
Kenya,KEN,1998,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.60895578017095
Kenya,KEN,1997,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.61406250307906
Kenya,KEN,1996,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.65651360832061
Kenya,KEN,1995,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.75579833093817
Kenya,KEN,1994,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.82375450031277
Kenya,KEN,1993,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.88344981749418
Kenya,KEN,1992,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.96437784847888
Kenya,KEN,1991,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.11517643420397
Kenya,KEN,1990,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.28238152525435
Kenya,KEN,1989,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.31456296913302
Kenya,KEN,1988,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.30501406766564
Kenya,KEN,1987,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.27634674737289
Kenya,KEN,1986,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.30227897099373
Kenya,KEN,1985,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.33922223908057
Kenya,KEN,1984,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.34997076534784
Kenya,KEN,1983,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.30283972534694
Kenya,KEN,1982,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.20580224189427
Kenya,KEN,1981,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.18362192529081
Kenya,KEN,1980,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.12830304680586
Kenya,KEN,1979,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.94988423289561
Kenya,KEN,1978,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.79417480586341
Kenya,KEN,1977,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.58279127494334
Kenya,KEN,1976,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.45879639361866
Kenya,KEN,1975,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.52076296939944
Kenya,KEN,1974,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.60725233612934
Kenya,KEN,1973,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.73061707196657
Kenya,KEN,1972,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.84728059745866
Kenya,KEN,1971,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.12382981499449
Kenya,KEN,1970,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.4978654778535
Kenya,KEN,1969,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.67615359306019
Kenya,KEN,1968,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.74898994272925
Kenya,KEN,1967,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.79169809429436
Kenya,KEN,1966,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.82604866126528
Kenya,KEN,1965,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.82301175210375
Kenya,KEN,1964,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.7547436244754
Kenya,KEN,1963,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.68513798298738
Kenya,KEN,1962,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.60941412123499
Kenya,KEN,1961,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.50928237924107
Kenya,KEN,2025,Rural population (% of total population),SP.RUR.TOTL.ZS,67.7878807128255
Kenya,KEN,2024,Rural population (% of total population),SP.RUR.TOTL.ZS,68.1062168278401
Kenya,KEN,2023,Rural population (% of total population),SP.RUR.TOTL.ZS,68.3669659183571
Kenya,KEN,2022,Rural population (% of total population),SP.RUR.TOTL.ZS,68.5692179933054
Kenya,KEN,2021,Rural population (% of total population),SP.RUR.TOTL.ZS,68.7120665978029
Kenya,KEN,2020,Rural population (% of total population),SP.RUR.TOTL.ZS,68.7936505367384
Kenya,KEN,2019,Rural population (% of total population),SP.RUR.TOTL.ZS,68.8104433578865
Kenya,KEN,2018,Rural population (% of total population),SP.RUR.TOTL.ZS,68.6059958360204
Kenya,KEN,2017,Rural population (% of total population),SP.RUR.TOTL.ZS,68.4616349152898
Kenya,KEN,2016,Rural population (% of total population),SP.RUR.TOTL.ZS,68.3497479894353
Kenya,KEN,2015,Rural population (% of total population),SP.RUR.TOTL.ZS,68.2661973960042
Kenya,KEN,2014,Rural population (% of total population),SP.RUR.TOTL.ZS,68.2068454725437
Kenya,KEN,2013,Rural population (% of total population),SP.RUR.TOTL.ZS,68.1675545566012
Kenya,KEN,2012,Rural population (% of total population),SP.RUR.TOTL.ZS,68.1441869857239
Kenya,KEN,2011,Rural population (% of total population),SP.RUR.TOTL.ZS,68.1326050974591
Kenya,KEN,2010,Rural population (% of total population),SP.RUR.TOTL.ZS,68.1286712293542
Kenya,KEN,2009,Rural population (% of total population),SP.RUR.TOTL.ZS,68.1396913292695
Kenya,KEN,2008,Rural population (% of total population),SP.RUR.TOTL.ZS,68.5769723740857
Kenya,KEN,2007,Rural population (% of total population),SP.RUR.TOTL.ZS,69.5846138803761
Kenya,KEN,2006,Rural population (% of total population),SP.RUR.TOTL.ZS,71.0169231448075
Kenya,KEN,2005,Rural population (% of total population),SP.RUR.TOTL.ZS,72.7313254374952
Kenya,KEN,2004,Rural population (% of total population),SP.RUR.TOTL.ZS,74.5852460285546
Kenya,KEN,2003,Rural population (% of total population),SP.RUR.TOTL.ZS,76.436110188101
Kenya,KEN,2002,Rural population (% of total population),SP.RUR.TOTL.ZS,78.1413431862499
Kenya,KEN,2001,Rural population (% of total population),SP.RUR.TOTL.ZS,79.5583702931167
Kenya,KEN,2000,Rural population (% of total population),SP.RUR.TOTL.ZS,80.5446167788166
Kenya,KEN,1999,Rural population (% of total population),SP.RUR.TOTL.ZS,80.9711476356692
Kenya,KEN,1998,Rural population (% of total population),SP.RUR.TOTL.ZS,81.1201302231024
Kenya,KEN,1997,Rural population (% of total population),SP.RUR.TOTL.ZS,81.2424047054029
Kenya,KEN,1996,Rural population (% of total population),SP.RUR.TOTL.ZS,81.3388979640705
Kenya,KEN,1995,Rural population (% of total population),SP.RUR.TOTL.ZS,81.4172395077623
Kenya,KEN,1994,Rural population (% of total population),SP.RUR.TOTL.ZS,81.4850588451353
Kenya,KEN,1993,Rural population (% of total population),SP.RUR.TOTL.ZS,81.5499854848464
Kenya,KEN,1992,Rural population (% of total population),SP.RUR.TOTL.ZS,81.6196489355525
Kenya,KEN,1991,Rural population (% of total population),SP.RUR.TOTL.ZS,81.7016787059107
Kenya,KEN,1990,Rural population (% of total population),SP.RUR.TOTL.ZS,81.8037043045779
Kenya,KEN,1989,Rural population (% of total population),SP.RUR.TOTL.ZS,81.9331217226004
Kenya,KEN,1988,Rural population (% of total population),SP.RUR.TOTL.ZS,82.0908078276007
Kenya,KEN,1987,Rural population (% of total population),SP.RUR.TOTL.ZS,82.2733128904183
Kenya,KEN,1986,Rural population (% of total population),SP.RUR.TOTL.ZS,82.4797665482189
Kenya,KEN,1985,Rural population (% of total population),SP.RUR.TOTL.ZS,82.7091572338194
Kenya,KEN,1984,Rural population (% of total population),SP.RUR.TOTL.ZS,82.9604733800361
Kenya,KEN,1983,Rural population (% of total population),SP.RUR.TOTL.ZS,83.2327034196858
Kenya,KEN,1982,Rural population (% of total population),SP.RUR.TOTL.ZS,83.5248357855849
Kenya,KEN,1981,Rural population (% of total population),SP.RUR.TOTL.ZS,83.83585891055
Kenya,KEN,1980,Rural population (% of total population),SP.RUR.TOTL.ZS,84.1647612273977
Kenya,KEN,1979,Rural population (% of total population),SP.RUR.TOTL.ZS,84.5155817534743
Kenya,KEN,1978,Rural population (% of total population),SP.RUR.TOTL.ZS,84.9520748692611
Kenya,KEN,1977,Rural population (% of total population),SP.RUR.TOTL.ZS,85.5043229256224
Kenya,KEN,1976,Rural population (% of total population),SP.RUR.TOTL.ZS,86.1371457994758
Kenya,KEN,1975,Rural population (% of total population),SP.RUR.TOTL.ZS,86.8189349079667
Kenya,KEN,1974,Rural population (% of total population),SP.RUR.TOTL.ZS,87.5180816682406
Kenya,KEN,1973,Rural population (% of total population),SP.RUR.TOTL.ZS,88.2029774974429
Kenya,KEN,1972,Rural population (% of total population),SP.RUR.TOTL.ZS,88.8420138127191
Kenya,KEN,1971,Rural population (% of total population),SP.RUR.TOTL.ZS,89.4035820312146
Kenya,KEN,1970,Rural population (% of total population),SP.RUR.TOTL.ZS,89.8560735700748
Kenya,KEN,1969,Rural population (% of total population),SP.RUR.TOTL.ZS,90.1707082817977
Kenya,KEN,1968,Rural population (% of total population),SP.RUR.TOTL.ZS,90.3937050478389
Kenya,KEN,1967,Rural population (% of total population),SP.RUR.TOTL.ZS,90.5789195420472
Kenya,KEN,1966,Rural population (% of total population),SP.RUR.TOTL.ZS,90.7377253251578
Kenya,KEN,1965,Rural population (% of total population),SP.RUR.TOTL.ZS,90.8830188512539
Kenya,KEN,1964,Rural population (% of total population),SP.RUR.TOTL.ZS,91.0276965744187
Kenya,KEN,1963,Rural population (% of total population),SP.RUR.TOTL.ZS,91.1846549487354
Kenya,KEN,1962,Rural population (% of total population),SP.RUR.TOTL.ZS,91.3659205040379
Kenya,KEN,1961,Rural population (% of total population),SP.RUR.TOTL.ZS,91.5640613318507
Kenya,KEN,1960,Rural population (% of total population),SP.RUR.TOTL.ZS,91.7664786933811
Kenya,KEN,2024,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.00839536647498
Kenya,KEN,2023,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.90917836030752
Kenya,KEN,2022,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.73210302563536
Kenya,KEN,2021,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.90620592948739
Kenya,KEN,2020,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.86324859476272
Kenya,KEN,2019,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.84765661935419
Kenya,KEN,2018,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.65922076142512
Kenya,KEN,2017,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.3210128579017
Kenya,KEN,2016,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.63802172891093
Kenya,KEN,2015,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.39038190829659
Kenya,KEN,2013,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.34717582019749
Kenya,KEN,2010,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.55345097781997
Kenya,KEN,2009,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.36515772585165
Kenya,KEN,2008,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.31631919181763
Kenya,KEN,2007,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.89767672016623
Kenya,KEN,2006,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.87835382766346
Kenya,KEN,2005,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.74827902312372
Kenya,KEN,2004,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.14000114995341
Kenya,KEN,2003,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.07194812040082
Kenya,KEN,2002,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.0379199634689
Kenya,KEN,2001,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.0832847004827
Kenya,KEN,2000,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.45192632456926
Kenya,KEN,1999,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.5939704850134
Kenya,KEN,1998,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.62922347242829
Kenya,KEN,1997,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.9800008924285
Kenya,KEN,1996,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.90927217122257
Kenya,KEN,1995,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.88302354671437
Kenya,KEN,1994,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.13977578512208
Kenya,KEN,1993,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.56782171245777
Kenya,KEN,1992,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.8542805171334
Kenya,KEN,1991,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.8168933574199
Kenya,KEN,1990,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.86502071852835
Kenya,KEN,1987,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.26144574960447
Kenya,KEN,1986,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.99982658823598
Kenya,KEN,1985,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.29985692937278
Kenya,KEN,1984,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.37770158034222
Kenya,KEN,1983,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.25807540398164
Kenya,KEN,1982,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.61562015153366
Kenya,KEN,1981,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.62840333854272
Kenya,KEN,1980,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.23751454091782
Kenya,KEN,1979,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.58914793986242
Kenya,KEN,1978,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.7507796153963
Kenya,KEN,1977,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.65596223603315
Kenya,KEN,1976,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.32275217187212
Kenya,KEN,2024,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,12.9437641682399
Kenya,KEN,2023,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,12.5710697931939
Kenya,KEN,2022,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,11.8660371916893
Kenya,KEN,2021,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,14.7598745177044
Kenya,KEN,2020,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,11.8211133524707
Kenya,KEN,2019,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,12.4877801838511
