"farmer","siteid_source","siteid","gridpointid","gridcellid_rainfall","rainfallregime","gridcellid_smoist","gridcellid_temp","year","NDWDMTBelow13.8C","GDDBelow13.8","S","LowestADMT31","alt4gridcell_temp","rains","start_wet","end_wet","Ndays","Nwetdays","Ndrydays","rainfallacc","smoist_Ndayswthobs","smoistacc","avgsmoistbefNdayswthobs","avgsmoistbef","temp_avdm","temp_mindm","temp_maxdm","Ndryspls2days","Ndryspls3days","Ndryspls4days","Ndryspls5days","Ndryspls6days","Ndryspls7days","Ndryspls8days","Ndryspls9days","Ndryspls10days","Ndryspls11days","Ndryspls12days","Ndryspls13days","Ndryspls14days","Ndryspls15days","Ndryspls16days","Ndryspls17days","Ndryspls18days","Ndryspls19days","Ndryspls20ormoredays","Ndrysplmaxlgth","Ndrysplfst20days","Ndrysplaft50days","dmtperc2.5","dmtperc5","dmtperc10","dmtperc25","dmtperc75","dmtperc90","dmtperc95","dmtperc97.5","county","region","m_asl"
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2002,0,0,117,294.85,1188.371,"SR",273,348,75,43,32,287.85,20,19.3,4,0.2251,295.58,293.75,297.5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,293.8626,294.0953,294.5233,294.8836,295.9722,296.7755,296.9632,297.2673,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2003,0,0,186,294.27,1188.371,"LR",71,156,85,59,26,473.57,0,0,0,0,295.77,293.25,298.25,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,293.5353,294.0208,294.276,294.9167,296.243,297.209,297.5643,297.7395,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2003,0,0,186,294.27,1188.371,"SR",273,348,75,37,38,236.86,0,0,0,0,295.84,293.75,297.5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,294.1892,294.4707,294.8461,295.2027,296.1487,296.8468,297.1584,297.3461,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2004,0,0,165,294.94,1188.371,"LR",71,156,85,47,38,361.03,0,0,0,0,295.76,293.75,298.75,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,10,293.765,293.9402,294.2505,294.736,296.1924,296.9782,297.8741,298.5748,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2004,0,0,165,294.94,1188.371,"SR",273,348,75,40,35,231.84,0,0,0,0,295.55,294,298,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,294,294.2883,294.4765,294.8368,295.8459,296.7107,296.955,297.2833,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2005,0,0,184,294.63,1188.371,"LR",71,156,85,50,35,436.41,0,0,0,0,295.91,293.5,299,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,293.7808,294.2653,294.48,294.937,296.451,297.2823,297.5686,297.7448,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2005,0,0,184,294.63,1188.371,"SR",273,348,75,27,48,137.31,0,0,0,0,295.95,293.5,297.5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,6,13,293.7923,294.4209,294.8774,295.2217,296.463,296.8994,297.0796,297.1997,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2006,0,0,327,294.35,1188.371,"LR",71,156,85,63,22,495.93,0,0,0,0,295.21,293.5,296.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,293.7603,293.8936,294.1084,294.6126,295.5658,295.9204,296.0928,296.4702,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2006,0,0,327,294.35,1188.371,"SR",273,348,75,44,31,536.81,0,0,0,0,295.31,292.75,297.75,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,292.9702,293.4407,293.8161,294.3666,296.0333,296.8741,297.1895,297.3947,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2007,0,0,215,294.42,1188.371,"LR",71,156,85,48,37,366.35,47,23.76,6,0.2629,296.11,294,298.25,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,5,294.2638,294.4424,294.8083,295.2592,296.6504,297.4289,297.8118,297.9905,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2007,0,0,215,294.42,1188.371,"SR",273,348,75,34,41,215.94,44,19.58,5,0.2638,295.64,293,297.25,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,293.2212,293.6892,294.2678,294.9229,296.2588,296.5778,296.782,297.016,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2008,0,0,206,294.38,1188.371,"LR",71,156,85,61,24,446.13,48,24.09,6,0.1983,295.38,293.25,297.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,293.518,293.769,294.1264,294.6667,295.8409,296.479,296.8448,297.1469,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2008,0,0,206,294.38,1188.371,"SR",273,348,75,38,37,243.48,43,20.74,6,0.2818,295.4,292.5,297,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,3,10,293.1577,293.5405,294.045,294.6982,295.946,296.3739,296.5315,296.7658,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2009,0,0,359,294.82,1188.371,"LR",71,156,85,48,37,405.27,50,22.92,5,0.2108,295.79,293.25,298.5,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,11,11,8,293.518,293.8123,294.5796,295.0893,296.2928,296.9812,297.6907,298.1111,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2009,0,0,359,294.82,1188.371,"SR",273,348,75,37,38,254.54,44,18.63,6,0.2546,295.65,293.75,297.5,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,293.75,294.1892,294.4257,295.0375,296.0811,296.6479,296.9069,297.2673,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2010,0,0,200,295.06,1188.371,"LR",71,156,85,50,35,450.69,49,25.53,6,0.2935,295.96,293.75,298,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,9,293.8947,294.52,294.8136,295.1922,296.5238,297.0428,297.3618,297.4937,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2010,0,0,200,295.06,1188.371,"SR",273,348,75,37,38,155.52,44,20.1,6,0.2759,295.76,293.75,297.25,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,293.75,294.0934,294.4087,295.2004,296.2585,296.7104,296.9557,297.0959,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2011,0,0,236,294.53,1188.371,"LR",71,156,85,52,33,327.02,49,22.17,5,0.1635,295.71,294,298,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,3,2,294,294.1562,294.4725,294.9529,296.0621,296.6787,297.1872,297.7237,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2011,0,0,236,294.53,1188.371,"SR",273,348,75,51,24,401.08,43,22.07,6,0.2755,294.92,292.75,296.75,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,292.9702,293.4387,293.771,294.2395,295.3326,295.6889,295.9412,296.2855,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2012,0,0,183,294.53,1188.371,"LR",71,156,85,49,36,397.37,50,22.31,6,0.2328,295.66,293.25,298.5,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,6,293.5338,293.8123,294.0646,294.6059,296.4399,297.5278,297.738,297.985,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2012,0,0,183,294.53,1188.371,"SR",273,348,75,42,33,308.48,44,19.59,5,0.2425,295.62,293,297.5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,293.2207,293.6892,294.1261,294.7433,296.2027,296.6757,296.8919,297.0315,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2013,0,0,204,294.89,1188.371,"LR",71,156,85,63,22,524.32,59,24.83,7,0.1991,295.56,293.25,298.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,11,293.5653,294.1609,294.4012,294.9517,296.0128,296.283,296.6884,297.219,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2013,0,0,204,294.89,1188.371,"SR",273,348,75,37,38,259.44,51,19.79,7,0.292,295.65,293.25,297.5,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,293.4712,294.1264,294.5773,294.9432,296.1344,296.8448,297.0788,297.1979,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2014,0,0,234,295.03,1188.371,"LR",71,156,85,54,31,417.71,59,23.09,6,0.1741,295.79,293.25,297.5,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,293.5648,294.1562,294.5008,295.1899,296.1854,296.6789,296.981,297.2362,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2014,0,0,234,295.03,1188.371,"SR",273,348,75,42,33,319.44,51,20.57,6,0.263,295.81,293.75,297.5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,293.75,293.9715,294.5758,295.1201,296.2387,296.8468,297.0796,297.196,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2015,0,0,317,294.88,1188.371,"LR",71,156,85,56,29,511.47,59,23.33,6,0.1413,295.74,293.5,300,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,2,293.513,293.6432,294.001,294.8534,295.9399,297.7487,299.473,299.7397,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2015,0,0,317,294.88,1188.371,"SR",273,348,75,52,23,534.95,52,21.58,6,0.2272,295.43,293.75,297.75,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,293.75,293.9702,294.2705,294.6509,295.8441,296.793,297.1053,297.2815,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2016,0,0,182,294.9,1188.371,"LR",71,156,85,44,41,479.46,58,23.46,7,0.2246,296.3,294.25,299,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,294.3926,294.6589,294.9299,295.472,296.6179,298.1584,298.4817,298.7337,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2016,0,0,182,294.9,1188.371,"SR",273,348,75,25,50,173.25,52,15.74,7,0.1889,296.36,294.25,298,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,6,294.4715,294.9407,295.2185,295.6914,296.9039,297.313,297.6134,297.7072,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2017,0,0,194,295.32,1188.371,"LR",71,156,85,49,36,475.06,59,22.53,6,0.1872,296.39,294.25,298.5,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,294.284,294.786,295.2115,295.6624,296.9004,297.6577,297.9214,298.2192,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2017,0,0,194,295.32,1188.371,"SR",273,348,75,34,41,238.8,50,20.85,7,0.2725,295.91,293,297.75,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,6,5,293.4374,294.3456,294.6261,295.0636,296.4472,296.9274,297.1889,297.517,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2018,0,0,106,294.65,1188.371,"LR",71,156,85,69,16,565.28,59,26.11,7,0.2879,295.08,293.25,297,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,293.509,293.6141,293.9407,294.4137,295.5173,295.8476,296.1104,296.2417,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2018,0,0,106,294.65,1188.371,"SR",273,348,75,42,33,308.65,51,20.12,8,0.249,295.88,293.25,298.25,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3,12,293.4702,293.6504,294.3761,295.1369,296.4732,296.7835,297.0338,297.284,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2019,0,0,337,294.77,1188.371,"LR",71,156,85,45,40,347.96,59,22.59,6,0.2739,296.6,294.75,299.25,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,14,3,294.75,294.75,294.75,295.4257,297.3626,298.4392,298.9392,299.1194,"Siaya","Bondo",1211
"farmer_549","FinalCoordsNew",16,416,52,2,7,24,2019,0,0,337,294.77,1188.371,"SR",273,348,75,52,23,535.8,55,23,8,0.2686,295.06,292.75,296.75,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,293.0783,293.5948,293.9592,294.4077,295.4327,295.8972,296.3176,296.5978,"Siaya","Bondo",1211
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1981,0,0,197,294.23,1236.689,"LR",72,160,88,74,14,613.49,0,0,0,0,294.91,293.5,296.25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,293.6018,293.7643,293.9019,294.2955,295.2342,295.5921,295.8013,295.983,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1981,0,0,197,294.23,1236.689,"SR",294,341,47,17,30,100.52,0,0,0,0,295.05,293.5,296.75,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0,293.5,293.5,293.7961,294.3621,295.465,296.0245,296.223,296.4572,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1982,0,0,321,294.11,1236.689,"LR",72,160,88,47,41,464.57,0,0,0,0,295.32,293,298.5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,17,2,293.5285,293.7653,293.8864,294.2993,295.951,296.5511,297.3989,297.9495,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1982,0,0,321,294.11,1236.689,"SR",294,341,47,29,18,315.62,0,0,0,0,294.13,292.25,295.25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,292.295,292.5293,292.7245,293.5893,294.4242,295.0158,295.1329,295.1929,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1983,0,0,365,294.39,1236.689,"LR",72,160,88,50,38,470.37,0,0,0,0,295.94,294.25,298,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,4,294.554,294.8018,294.9595,295.3611,296.232,296.6336,296.9527,297.452,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1983,0,0,365,294.39,1236.689,"SR",294,341,47,23,24,189.75,0,0,0,0,294.84,293.5,296.25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,293.5,293.5605,293.9514,294.3038,295.1379,295.4682,295.6389,295.7352,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1984,0,0,331,294.01,1236.689,"LR",72,160,88,33,55,332.79,0,0,0,0,295.38,293.25,298,2,1,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,12,5,293.8015,294.1201,294.3911,294.7477,295.5846,296.217,297.049,297.477,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1984,0,0,331,294.01,1236.689,"SR",294,341,47,22,25,208.95,0,0,0,0,294.51,292,296.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,0,292.1757,293.045,293.3108,293.8243,294.7252,295.6937,296.0811,296.2297,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1985,0,0,193,293.75,1236.689,"LR",72,160,88,62,26,607.56,0,0,0,0,294.42,292.25,298.25,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,292.5323,292.8506,293.235,293.6794,294.5683,295.3491,297.5773,297.9497,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1985,0,0,193,293.75,1236.689,"SR",294,341,47,22,25,161.1,0,0,0,0,294.57,292.5,296.25,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,292.5,292.545,292.9279,293.4835,295.304,295.6945,295.8896,295.9872,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1986,0,0,199,293.86,1236.689,"LR",72,160,88,51,37,563.87,0,0,0,0,294.76,292.5,296,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,292.8013,293.2848,293.7262,294.2202,295.0856,295.5621,295.7828,295.8914,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1986,0,0,199,293.86,1236.689,"SR",294,341,47,29,18,217.14,0,0,0,0,294.5,293,295.75,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,293.044,293.2946,293.5313,293.8231,294.9269,295.216,295.3894,295.4857,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1987,0,0,157,294.35,1236.689,"LR",72,160,88,48,40,486.58,0,0,0,0,295.04,293,297.5,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,293.027,293.2748,293.5991,294.1802,295.6441,296.2658,296.5991,296.7387,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1987,0,0,157,294.35,1236.689,"SR",294,341,47,33,14,251.13,0,0,0,0,295.42,293.5,297.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,293.5,293.5901,293.8604,294.8138,295.8649,296.3604,296.6644,296.9572,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1988,0,0,366,294.44,1236.689,"LR",72,160,88,46,42,579.65,0,0,0,0,295.42,292.75,297.5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,4,12,293.3015,293.8531,294.2383,294.6995,295.9024,296.4492,296.6632,297.1482,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1988,0,0,366,294.44,1236.689,"SR",294,341,47,20,27,215.06,0,0,0,0,295.08,293.75,296.5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,293.761,293.8188,293.9372,294.485,295.4292,295.8586,296.0816,296.2302,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1989,0,0,183,294.17,1236.689,"LR",72,160,88,41,47,488.81,0,0,0,0,294.69,293,296.5,3,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,9,293.1507,293.3679,293.6026,294.058,295.1407,295.4454,295.6346,295.9535,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1989,0,0,183,294.17,1236.689,"SR",294,341,47,30,17,177.68,0,0,0,0,295.18,293,297,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,293.0881,293.5446,293.8409,294.4815,295.6907,296.2793,296.4715,296.7077,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1990,0,0,67,294.6,1236.689,"LR",72,160,88,57,31,385.79,0,0,0,0,295.11,293.5,296.5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,293.6021,294.0706,294.2688,294.524,295.4339,295.7102,296.0766,296.3198,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1990,0,0,67,294.6,1236.689,"SR",294,341,47,22,25,135.57,0,0,0,0,295.41,294,296.5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,294.0225,294.1702,294.3578,294.7383,295.8618,296.2648,296.3824,296.4424,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1991,0,0,299,294.23,1236.689,"LR",72,160,88,62,26,650.54,0,0,0,0,295.24,293.75,297.75,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,4,293.8501,294.0223,294.2425,294.5308,295.4277,296.8011,297.4697,297.6139,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1991,0,0,299,294.23,1236.689,"SR",294,341,47,19,28,144.79,1,13.6,0,0,294.77,292.75,296,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,292.7955,293.0883,293.6772,294.1814,295.1769,295.4404,295.6096,295.8048,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1992,0,0,194,294.1,1236.689,"LR",72,160,88,47,41,419.51,25,20.38,5,0.1233,295.7,293.75,299.5,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,5,293.8133,293.9227,294.2853,294.8378,296.1271,296.8524,297.6524,298.8553,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1992,0,0,194,294.1,1236.689,"SR",294,341,47,21,26,153.3,15,10.71,6,0.2387,294.87,293.75,296.5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,5,0,293.75,293.7693,293.8876,294.2896,295.1897,295.6659,296.1642,296.3541,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1993,0,0,189,294.68,1236.689,"LR",72,160,88,55,33,509.68,31,21.12,4,0.1755,295.44,293.75,297,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,293.8509,294.0135,294.1534,294.6512,295.9525,296.4307,296.7007,296.8634,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1993,0,0,189,294.68,1236.689,"SR",294,341,47,23,24,158.46,15,10.31,6,0.2059,295.6,294,297.5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,294,294.0455,294.2943,294.8058,296.1021,296.6662,297.0831,297.2302,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1994,0,0,319,294.29,1236.689,"LR",72,160,88,59,29,637.68,31,22.93,7,0.1421,295.31,293,297.5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,294.018,294.1982,294.3874,294.7072,295.5946,296.2567,296.4414,296.6982,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1994,0,0,319,294.29,1236.689,"SR",294,341,47,40,7,446,16,12.34,5,0.2223,294.43,293,296.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,293.0175,293.1121,293.3398,293.8128,294.7202,295.2072,295.4595,295.9149,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1995,0,0,183,294.42,1236.689,"LR",72,160,88,56,32,509.27,32,23.72,4,0.2519,295.49,293.25,297.5,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,293.6031,294.1774,294.4114,294.7517,295.8749,296.6874,296.9299,297.1001,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1995,0,0,183,294.42,1236.689,"SR",294,341,47,28,19,206.82,15,12.92,2,0.2223,295.36,294,297,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,294,294.0901,294.4625,294.6877,295.7958,296.0811,296.2282,296.4565,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1996,0,0,192,294.49,1236.689,"LR",72,160,88,55,33,558.19,37,25.21,2,0.2331,295.27,293,297.25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,293.2,293.5701,294.0763,294.6422,295.6121,296.1099,296.4502,296.7267,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1996,0,0,192,294.49,1236.689,"SR",294,341,47,23,24,197.42,17,10.38,4,0.2031,295.33,293,296.5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,293.0455,293.3398,293.8093,295.032,295.7362,295.9464,296.0831,296.2302,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1997,0,0,333,293.92,1236.689,"LR",72,160,88,51,37,551.15,30,20.72,0,0,295.41,292.5,300,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,5,16,293.033,293.3559,293.6937,294.2943,295.6306,298.0555,298.7162,299.6547,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1997,0,0,333,293.92,1236.689,"SR",294,341,47,38,9,390.19,14,13.75,0,0,294.44,292.5,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,292.5,292.5911,293.0605,293.8979,294.9384,295.4429,295.7092,295.8564,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1998,0,0,1,294.59,1236.689,"LR",72,160,88,47,41,506.12,35,24.23,4,0.2629,296.25,294.25,298.5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,7,16,294.267,294.4542,295.0413,295.6284,296.6537,297.3513,297.8023,297.9852,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1998,0,0,1,294.59,1236.689,"SR",294,341,47,15,32,82.74,10,10.7,6,0.2604,296.3,294.75,298,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,294.7955,295.0883,295.3584,295.6707,296.6889,296.9752,297.2062,297.4567,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1999,0,0,192,294.69,1236.689,"LR",72,160,88,55,33,504.9,33,24.51,4,0.2527,295.15,293.25,297.75,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,293.4527,293.786,294.0743,294.4752,295.4977,295.8987,296.2004,296.4752,"Siaya","Bondo",1332
"farmer_984","FinalCoordsNew",17,417,54,2,8,31,1999,0,0,192,294.69,1236.689,"SR",294,341,47,22,25,194.14,10,12.61,2,0.26,295.51,292.75,297.25,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,292.7725,292.9212,293.6734,294.6104,296.2725,296.8581,297.0563,297.1554,"Siaya","Bondo",1332
