"farmer","region","year","season","trt","stem","striga","yield","start_year","start_season","siteid_source","siteid","gridpointid","gridcellid_rainfall","rainfallregime","gridcellid_smoist","gridcellid_temp","NDWDMTBelow13.8C","GDDBelow13.8","S","LowestADMT31","alt4gridcell_temp","start_wet","end_wet","Ndays","Nwetdays","Ndrydays","rainfallacc","smoist_Ndayswthobs","smoistacc","avgsmoistbefNdayswthobs","avgsmoistbef","temp_avdm","temp_mindm","temp_maxdm","Ndryspls2days","Ndryspls3days","Ndryspls4days","Ndryspls5days","Ndryspls6days","Ndryspls7days","Ndryspls8days","Ndryspls9days","Ndryspls10days","Ndryspls11days","Ndryspls12days","Ndryspls13days","Ndryspls14days","Ndryspls15days","Ndryspls16days","Ndryspls17days","Ndryspls18days","Ndryspls19days","Ndryspls20ormoredays","Ndrysplmaxlgth","Ndrysplfst20days","Ndrysplaft50days","dmtperc2.5","dmtperc5","dmtperc10","dmtperc25","dmtperc75","dmtperc90","dmtperc95","dmtperc97.5","county","m_asl","rownumber","rainfallaccm","yearf","dmtperc10degC","dmtperc90degC","rainfallaccm2","stemlog","strigalog","strigalog10","stem_p","stem_c","striga_p","striga_c","yield_p","yield_c","stemlog_p","stemlog_c","strigalog_p","strigalog_c","trt.labels","dmtperc90degC_s","Ndrysplfst20days_s","Ndrysplaft50days_s","dmtperc10degC_s","rainfallaccm_mean","dmtperc90degC_mean","dmtperc10degC_mean","Ndrysplfst20days_mean","Ndrysplaft50days_mean","yield_mean","stemlog_mean","strigalog_mean"
"farmer_507","Butere",2014,"LR","c",57,328,1.96,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,234,293.37,1331.083,73,167,94,67,27,809.69,65,27.89,7,0.1962,294.21,291.5,296.25,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,292.1752,293.0358,293.2592,293.5398,294.5953,295.1516,295.4417,295.8316,"Kakamega",1391,"1162",0.80969,"2014",20.2592,22.1516,0.6555978961,4.06044301054642,5.79605775076537,2.51719589794997,8,57,7,328,5.1,1.96,2.19722457733622,4.06044301054642,2.07944154167984,5.79605775076537,"Control",-0.631241575496817,0.431660308817953,-0.912608449247284,-0.0127907580133513,0.80812,23.0603,20.29975,4.5,6.5,3.39,2.14006317021917,2.91492223159087
"farmer_507","Butere",2014,"SR","p",2,1,NA,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,234,293.37,1331.083,237,288,51,38,13,318.9,34,14.97,7,0.2836,294.02,291.25,295.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,291.4257,292.2185,292.7635,293.5293,294.268,294.9302,295.3086,295.4662,"Kakamega",1391,"1163",0.3189,"2014",19.7635,21.9302,0.10169721,1.09861228866811,0.693147180559945,0.301029995663981,2,12,1,102,NA,NA,1.09861228866811,2.56494935746154,0.693147180559945,4.63472898822964,"PPT",-0.825119492708982,-0.567881534446183,-1.2231146808395,-0.576861426150006,0.3208875,22.291525,20.217325,4.75,0,NA,2.13087297760816,2.87215330184631
"farmer_507","Butere",2014,"SR","c",12,102,NA,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,234,293.37,1331.083,237,288,51,38,13,318.9,34,14.97,7,0.2836,294.02,291.25,295.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,291.4257,292.2185,292.7635,293.5293,294.268,294.9302,295.3086,295.4662,"Kakamega",1391,"1164",0.3189,"2014",19.7635,21.9302,0.10169721,2.56494935746154,4.63472898822964,2.01283722470517,2,12,1,102,NA,NA,1.09861228866811,2.56494935746154,0.693147180559945,4.63472898822964,"Control",-0.825119492708982,-0.567881534446183,-1.2231146808395,-0.576861426150006,0.3208875,22.291525,20.217325,4.75,0,NA,2.13087297760816,2.87215330184631
"farmer_507","Butere",2015,"SR","p",2,3,4.2,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,311,293.34,1331.083,237,288,51,28,23,305.44,35,14.3,8,0.2594,295.06,294,297,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,294,294,294.0691,294.3994,295.4384,295.7477,296.1591,296.4324,"Kakamega",1391,"1165",0.30544,"2015",21.0691,22.7477,0.0932935936,1.09861228866811,1.38629436111989,0.602059991327962,2,6,3,7,4.2,1.9,1.09861228866811,1.94591014905531,1.38629436111989,2.07944154167984,"PPT",-0.109242359371254,0.0984796943965747,-1.2231146808395,0.90881673467146,0.3208875,22.291525,20.217325,4.75,0,NA,2.13087297760816,2.87215330184631
"farmer_507","Butere",2015,"SR","c",6,7,1.9,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,311,293.34,1331.083,237,288,51,28,23,305.44,35,14.3,8,0.2594,295.06,294,297,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,294,294,294.0691,294.3994,295.4384,295.7477,296.1591,296.4324,"Kakamega",1391,"1166",0.30544,"2015",21.0691,22.7477,0.0932935936,1.94591014905531,2.07944154167984,0.903089986991944,2,6,3,7,4.2,1.9,1.09861228866811,1.94591014905531,1.38629436111989,2.07944154167984,"Control",-0.109242359371254,0.0984796943965747,-1.2231146808395,0.90881673467146,0.3208875,22.291525,20.217325,4.75,0,NA,2.13087297760816,2.87215330184631
"farmer_507","Butere",2016,"LR","p",1,0,4.6,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,181,293.34,1331.083,73,167,94,62,32,806.55,64,28.3,8,0.2355,294.86,293,298,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3,12,293,293.045,293.3403,293.951,295.037,296.969,297.5245,297.7247,"Kakamega",1391,"1167",0.80655,"2016",20.3403,23.969,0.6505229025,0.693147180559945,0,0,1,4,0,43,4.6,1.9,0.693147180559945,1.6094379124341,0,3.78418963391826,"PPT",0.960238671754571,-0.567881534446183,2.50296009826711,0.0794951632815416,0.80812,23.0603,20.29975,4.5,6.5,3.39,2.14006317021917,2.91492223159087
"farmer_507","Butere",2016,"LR","c",4,43,1.9,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,181,293.34,1331.083,73,167,94,62,32,806.55,64,28.3,8,0.2355,294.86,293,298,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3,12,293,293.045,293.3403,293.951,295.037,296.969,297.5245,297.7247,"Kakamega",1391,"1168",0.80655,"2016",20.3403,23.969,0.6505229025,1.6094379124341,3.78418963391826,1.64345267648619,1,4,0,43,4.6,1.9,0.693147180559945,1.6094379124341,0,3.78418963391826,"Control",0.960238671754571,-0.567881534446183,2.50296009826711,0.0794951632815416,0.80812,23.0603,20.29975,4.5,6.5,3.39,2.14006317021917,2.91492223159087
"farmer_507","Butere",2016,"SR","p",6,7,3.4,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,181,293.34,1331.083,237,288,51,25,26,188.57,36,13.17,7,0.2553,294.57,292.5,296,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,292.5701,292.8889,293.53,293.7437,295.2608,295.499,295.6566,295.7372,"Kakamega",1391,"1169",0.18857,"2016",20.53,22.499,0.0355586449,1.94591014905531,2.07944154167984,0.903089986991944,6,15,7,52,3.4,1.5,1.94591014905531,2.77258872223978,2.07944154167984,3.97029191355212,"PPT",-0.327026632228848,1.43120215208209,-1.2231146808395,0.295360012475612,0.3208875,22.291525,20.217325,4.75,0,NA,2.13087297760816,2.87215330184631
"farmer_507","Butere",2016,"SR","c",15,52,1.5,2011,"LR","FinalCoordinates",268,268,81,2,5,5,0,0,181,293.34,1331.083,237,288,51,25,26,188.57,36,13.17,7,0.2553,294.57,292.5,296,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,292.5701,292.8889,293.53,293.7437,295.2608,295.499,295.6566,295.7372,"Kakamega",1391,"1170",0.18857,"2016",20.53,22.499,0.0355586449,2.77258872223978,3.97029191355212,1.72427586960079,6,15,7,52,3.4,1.5,1.94591014905531,2.77258872223978,2.07944154167984,3.97029191355212,"Control",-0.327026632228848,1.43120215208209,-1.2231146808395,0.295360012475612,0.3208875,22.291525,20.217325,4.75,0,NA,2.13087297760816,2.87215330184631
"farmer_553","Butere",2014,"LR","p",7,8,4.8,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,234,293.37,1331.083,74,169,95,68,27,815.28,85,28.83,8,0.2242,294.23,292.5,296.25,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,292.6877,293.0893,293.2808,293.5398,294.5796,295.1501,295.4392,295.8296,"Kakamega",1392,"1171",0.81528,"2014",20.2808,22.1501,0.6646814784,2.07944154167984,2.19722457733622,0.954242509439325,7,38,8,230,4.8,2.65,2.07944154167984,3.66356164612965,2.19722457733622,5.44241771052179,"PPT",-0.632555111521259,0.431660308817953,-0.602102217655067,0.0117884762649207,0.82052,23.0135,20.251,4,7,3.4375,2.28605014236791,3.77703888983859
"farmer_553","Butere",2014,"LR","c",38,230,2.65,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,234,293.37,1331.083,74,169,95,68,27,815.28,85,28.83,8,0.2242,294.23,292.5,296.25,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,292.6877,293.0893,293.2808,293.5398,294.5796,295.1501,295.4392,295.8296,"Kakamega",1392,"1172",0.81528,"2014",20.2808,22.1501,0.6646814784,3.66356164612965,5.44241771052179,2.36361197989214,7,38,8,230,4.8,2.65,2.07944154167984,3.66356164612965,2.19722457733622,5.44241771052179,"Control",-0.632555111521259,0.431660308817953,-0.602102217655067,0.0117884762649207,0.82052,23.0135,20.251,4,7,3.4375,2.28605014236791,3.77703888983859
"farmer_553","Butere",2014,"SR","p",2,0,NA,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,234,293.37,1331.083,231,327,96,73,23,607.89,83,28.27,9,0.3041,294.07,291.25,295.75,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,292.277,292.4257,292.8851,293.3896,294.4572,295.2275,295.3987,295.4842,"Kakamega",1392,"1173",0.60789,"2014",19.8851,22.2275,0.3695302521,1.09861228866811,0,0,2,14,0,37,NA,NA,1.09861228866811,2.70805020110221,0,3.63758615972639,"PPT",-0.564776652658447,-0.901062148867562,-0.29159598606285,-0.438489440583297,0.542673333333333,22.4769,20.1259666666667,5.33333333333333,3.33333333333333,NA,1.83501133514224,2.74667771797065
"farmer_553","Butere",2014,"SR","c",14,37,NA,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,234,293.37,1331.083,231,327,96,73,23,607.89,83,28.27,9,0.3041,294.07,291.25,295.75,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,292.277,292.4257,292.8851,293.3896,294.4572,295.2275,295.3987,295.4842,"Kakamega",1392,"1174",0.60789,"2014",19.8851,22.2275,0.3695302521,2.70805020110221,3.63758615972639,1.57978359661681,2,14,0,37,NA,NA,1.09861228866811,2.70805020110221,0,3.63758615972639,"Control",-0.564776652658447,-0.901062148867562,-0.29159598606285,-0.438489440583297,0.542673333333333,22.4769,20.1259666666667,5.33333333333333,3.33333333333333,NA,1.83501133514224,2.74667771797065
"farmer_553","Butere",2015,"SR","p",2,3,4.4,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,311,293.34,1331.083,231,327,96,64,32,720.52,87,30.33,10,0.2909,294.44,292.25,297,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,292.3689,292.7017,292.9157,293.5861,295.0743,295.5641,295.7828,296.1822,"Kakamega",1392,"1175",0.72052,"2015",19.9157,22.5641,0.5191490704,1.09861228866811,1.38629436111989,0.602059991327962,2,6,3,51,4.4,2.6,1.09861228866811,1.94591014905531,1.38629436111989,3.95124371858143,"PPT",-0.270019168766748,0.431660308817953,-0.912608449247284,-0.403668858689052,0.542673333333333,22.4769,20.1259666666667,5.33333333333333,3.33333333333333,NA,1.83501133514224,2.74667771797065
"farmer_553","Butere",2015,"SR","c",6,51,2.6,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,311,293.34,1331.083,231,327,96,64,32,720.52,87,30.33,10,0.2909,294.44,292.25,297,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,292.3689,292.7017,292.9157,293.5861,295.0743,295.5641,295.7828,296.1822,"Kakamega",1392,"1176",0.72052,"2015",19.9157,22.5641,0.5191490704,1.94591014905531,3.95124371858143,1.7160033436348,2,6,3,51,4.4,2.6,1.09861228866811,1.94591014905531,1.38629436111989,3.95124371858143,"Control",-0.270019168766748,0.431660308817953,-0.912608449247284,-0.403668858689052,0.542673333333333,22.4769,20.1259666666667,5.33333333333333,3.33333333333333,NA,1.83501133514224,2.74667771797065
"farmer_553","Butere",2016,"LR","p",2,7,3.7,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,181,293.34,1331.083,74,169,95,62,33,825.76,86,30.22,10,0.2761,294.78,292.5,298,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,12,292.7753,292.9239,293.2212,293.8874,294.983,296.8769,297.4384,297.7082,"Kakamega",1392,"1177",0.82576,"2016",20.2212,23.8769,0.6818795776,1.09861228866811,2.07944154167984,0.903089986991944,2,9,7,218,3.7,2.6,1.09861228866811,2.30258509299405,2.07944154167984,5.3890717298165,"PPT",0.87958755985192,-0.901062148867562,2.50296009826711,-0.0560320035029601,0.82052,23.0135,20.251,4,7,3.4375,2.28605014236791,3.77703888983859
"farmer_553","Butere",2016,"LR","c",9,218,2.6,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,181,293.34,1331.083,74,169,95,62,33,825.76,86,30.22,10,0.2761,294.78,292.5,298,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,12,292.7753,292.9239,293.2212,293.8874,294.983,296.8769,297.4384,297.7082,"Kakamega",1392,"1178",0.82576,"2016",20.2212,23.8769,0.6818795776,2.30258509299405,5.3890717298165,2.34044411484012,2,9,7,218,3.7,2.6,1.09861228866811,2.30258509299405,2.07944154167984,5.3890717298165,"Control",0.87958755985192,-0.901062148867562,2.50296009826711,-0.0560320035029601,0.82052,23.0135,20.251,4,7,3.4375,2.28605014236791,3.77703888983859
"farmer_553","Butere",2016,"SR","p",3,22,3.4,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,181,293.34,1331.083,231,327,96,45,51,299.61,87,28.16,7,0.3125,294.74,292.5,296.5,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,292.8524,293.3528,293.5771,294.0015,295.3228,295.6391,295.8273,295.9755,"Kakamega",1392,"1179",0.29961,"2016",20.5771,22.6391,0.0897661521,1.38629436111989,3.13549421592915,1.36172783601759,3,15,22,78,3.4,1.7,1.38629436111989,2.77258872223978,3.13549421592915,4.36944785246702,"PPT",-0.204342367543113,1.09802153766071,0.639922708713802,0.348956398332454,0.542673333333333,22.4769,20.1259666666667,5.33333333333333,3.33333333333333,NA,1.83501133514224,2.74667771797065
"farmer_553","Butere",2016,"SR","c",15,78,1.7,2011,"LR","FinalCoordinates",271,271,82,2,6,5,0,0,181,293.34,1331.083,231,327,96,45,51,299.61,87,28.16,7,0.3125,294.74,292.5,296.5,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,292.8524,293.3528,293.5771,294.0015,295.3228,295.6391,295.8273,295.9755,"Kakamega",1392,"1180",0.29961,"2016",20.5771,22.6391,0.0897661521,2.77258872223978,4.36944785246702,1.89762709129044,3,15,22,78,3.4,1.7,1.38629436111989,2.77258872223978,3.13549421592915,4.36944785246702,"Control",-0.204342367543113,1.09802153766071,0.639922708713802,0.348956398332454,0.542673333333333,22.4769,20.1259666666667,5.33333333333333,3.33333333333333,NA,1.83501133514224,2.74667771797065
"farmer_127","Butere",2012,"SR","p",12,23,4.91,2010,"SR","FinalCoordinates",274,274,81,2,5,5,0,0,183,292.77,1331.083,237,288,51,39,12,470.64,30,14.67,6,0.2605,293.84,291.75,295.75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,291.75,291.8901,292.5067,292.9792,294.5488,294.9892,295.2054,295.4337,"Kakamega",1394,"1181",0.47064,"2012",19.5067,21.9892,0.2215020096,2.56494935746154,3.17805383034795,1.38021124171161,12,23,23,204,4.91,2.35,2.56494935746154,3.17805383034795,3.17805383034795,5.32300997913841,"PPT",-0.773453742413075,-0.901062148867562,-1.2231146808395,-0.869081211458645,0.47064,21.9892,19.5067,2,0,3.63,2.87150159390474,4.25053190474318
"farmer_127","Butere",2012,"SR","c",23,204,2.35,2010,"SR","FinalCoordinates",274,274,81,2,5,5,0,0,183,292.77,1331.083,237,288,51,39,12,470.64,30,14.67,6,0.2605,293.84,291.75,295.75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,291.75,291.8901,292.5067,292.9792,294.5488,294.9892,295.2054,295.4337,"Kakamega",1394,"1182",0.47064,"2012",19.5067,21.9892,0.2215020096,3.17805383034795,5.32300997913841,2.31175386105575,12,23,23,204,4.91,2.35,2.56494935746154,3.17805383034795,3.17805383034795,5.32300997913841,"Control",-0.773453742413075,-0.901062148867562,-1.2231146808395,-0.869081211458645,0.47064,21.9892,19.5067,2,0,3.63,2.87150159390474,4.25053190474318
"farmer_422","Butere",2008,"LR","p",5,39,6.8,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,203,292.5,1391.837,74,171,97,66,31,761.83,90,26.62,8,0.1725,293.46,291.25,296.25,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,291.5753,291.9757,292.1709,292.6814,293.8826,294.6084,295.289,295.6344,"Kakamega",1455,"1183",0.76183,"2008",19.1709,21.6084,0.5803849489,1.79175946922805,3.68887945411394,1.60205999132796,5,32,39,260,6.8,2.7,1.79175946922805,3.49650756146648,3.68887945411394,5.56452040732269,"PPT",-1.10691675449257,-0.901062148867562,-0.29159598606285,-1.25119727028514,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
"farmer_422","Butere",2008,"LR","c",32,260,2.7,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,203,292.5,1391.837,74,171,97,66,31,761.83,90,26.62,8,0.1725,293.46,291.25,296.25,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,291.5753,291.9757,292.1709,292.6814,293.8826,294.6084,295.289,295.6344,"Kakamega",1455,"1184",0.76183,"2008",19.1709,21.6084,0.5803849489,3.49650756146648,5.56452040732269,2.41664050733828,5,32,39,260,6.8,2.7,1.79175946922805,3.49650756146648,3.68887945411394,5.56452040732269,"Control",-1.10691675449257,-0.901062148867562,-0.29159598606285,-1.25119727028514,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
"farmer_422","Butere",2008,"SR","p",7,36,5.05,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,203,292.5,1391.837,215,277,62,49,13,456.4,55,17.58,9,0.2615,293.65,291.25,295.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,291.5293,291.8896,292.277,292.9842,294.1149,294.3987,294.741,295.1149,"Kakamega",1455,"1185",0.4564,"2008",19.277,21.3987,0.20830096,2.07944154167984,3.61091791264422,1.568201724067,7,31,36,89,5.05,2.21,2.07944154167984,3.46573590279973,3.61091791264422,4.49980967033027,"PPT",-1.29054909071388,-0.901062148867562,-0.29159598606285,-1.13046316116817,0.440322,21.50144,19.45384,2.8,2.2,NA,2.31855518381434,4.07637172857652
"farmer_422","Butere",2008,"SR","c",31,89,2.21,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,203,292.5,1391.837,215,277,62,49,13,456.4,55,17.58,9,0.2615,293.65,291.25,295.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,291.5293,291.8896,292.277,292.9842,294.1149,294.3987,294.741,295.1149,"Kakamega",1455,"1186",0.4564,"2008",19.277,21.3987,0.20830096,3.46573590279973,4.49980967033027,1.95424250943932,7,31,36,89,5.05,2.21,2.07944154167984,3.46573590279973,3.61091791264422,4.49980967033027,"Control",-1.29054909071388,-0.901062148867562,-0.29159598606285,-1.13046316116817,0.440322,21.50144,19.45384,2.8,2.2,NA,2.31855518381434,4.07637172857652
"farmer_422","Butere",2009,"LR","p",11,56,5.6,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,194,293.22,1391.837,74,171,97,59,38,612.72,80,25.95,10,0.1859,294.19,291.5,296.75,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,7,292.304,292.6089,293.0871,293.539,294.5638,295.4467,296.0984,296.3979,"Kakamega",1455,"1187",0.61272,"2009",20.0871,22.4467,0.3754257984,2.484906649788,4.04305126783455,1.75587485567249,11,45,56,405,5.6,2.48,2.484906649788,3.8286413964891,4.04305126783455,6.00635315960173,"PPT",-0.372825254948806,1.76438276650347,0.950428940306019,-0.208628082980708,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
"farmer_422","Butere",2009,"LR","c",45,405,2.48,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,194,293.22,1391.837,74,171,97,59,38,612.72,80,25.95,10,0.1859,294.19,291.5,296.75,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,7,292.304,292.6089,293.0871,293.539,294.5638,295.4467,296.0984,296.3979,"Kakamega",1455,"1188",0.61272,"2009",20.0871,22.4467,0.3754257984,3.8286413964891,6.00635315960173,2.60852603357719,11,45,56,405,5.6,2.48,2.484906649788,3.8286413964891,4.04305126783455,6.00635315960173,"Control",-0.372825254948806,1.76438276650347,0.950428940306019,-0.208628082980708,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
"farmer_422","Butere",2009,"SR","p",7,21,5.88,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,194,293.22,1391.837,215,277,62,41,21,426.86,55,16.71,7,0.2277,294.04,292,295,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,292.2763,292.6396,292.9339,293.5135,294.4625,294.7808,294.8919,294.946,"Kakamega",1455,"1189",0.42686,"2009",19.9339,21.7808,0.1822094596,2.07944154167984,3.09104245335832,1.34242268082221,7,29,21,426,5.88,2.25,2.07944154167984,3.40119738166216,3.09104245335832,6.05678401322862,"PPT",-0.955947680746496,0.0984796943965747,-0.602102217655067,-0.382958577954585,0.440322,21.50144,19.45384,2.8,2.2,NA,2.31855518381434,4.07637172857652
"farmer_422","Butere",2009,"SR","c",29,426,2.25,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,194,293.22,1391.837,215,277,62,41,21,426.86,55,16.71,7,0.2277,294.04,292,295,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,292.2763,292.6396,292.9339,293.5135,294.4625,294.7808,294.8919,294.946,"Kakamega",1455,"1190",0.42686,"2009",19.9339,21.7808,0.1822094596,3.40119738166216,6.05678401322862,2.63042787502502,7,29,21,426,5.88,2.25,2.07944154167984,3.40119738166216,3.09104245335832,6.05678401322862,"Control",-0.955947680746496,0.0984796943965747,-0.602102217655067,-0.382958577954585,0.440322,21.50144,19.45384,2.8,2.2,NA,2.31855518381434,4.07637172857652
"farmer_422","Butere",2010,"LR","p",0,2,5.55,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,199,293.22,1391.837,74,171,97,70,27,832.07,85,30.51,10,0.286,294.18,291.75,296.5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,292.2873,292.6582,292.9387,293.4332,294.7075,295.3541,295.5158,295.7155,"Kakamega",1455,"1191",0.83207,"2010",19.9387,22.3541,0.6923404849,0,1.09861228866811,0.477121254719662,0,38,2,488,5.55,2.56,0,3.66356164612965,1.09861228866811,6.19236248947487,"PPT",-0.453914212192937,-1.23424276328894,0.0189102455293677,-0.377496525892754,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
"farmer_422","Butere",2010,"LR","c",38,488,2.56,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,199,293.22,1391.837,74,171,97,70,27,832.07,85,30.51,10,0.286,294.18,291.75,296.5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,292.2873,292.6582,292.9387,293.4332,294.7075,295.3541,295.5158,295.7155,"Kakamega",1455,"1192",0.83207,"2010",19.9387,22.3541,0.6923404849,3.66356164612965,6.19236248947487,2.68930885912362,0,38,2,488,5.55,2.56,0,3.66356164612965,1.09861228866811,6.19236248947487,"Control",-0.453914212192937,-1.23424276328894,0.0189102455293677,-0.377496525892754,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
"farmer_422","Butere",2010,"SR","p",0,8,5.44,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,199,293.22,1391.837,215,277,62,38,24,376.41,50,18.78,9,0.2795,293.79,292.5,295.5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,292.524,292.5901,292.7162,293.0706,294.1877,294.7402,294.9324,295.1126,"Kakamega",1455,"1193",0.37641,"2010",19.7162,21.7402,0.1416844881,0,2.19722457733622,0.954242509439325,0,16,8,1282,5.44,2.08,0,2.83321334405622,2.19722457733622,7.15695636461564,"PPT",-0.991500722475548,-0.567881534446183,-0.602102217655067,-0.630685397509433,0.440322,21.50144,19.45384,2.8,2.2,NA,2.31855518381434,4.07637172857652
"farmer_422","Butere",2010,"SR","c",16,1282,2.08,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,199,293.22,1391.837,215,277,62,38,24,376.41,50,18.78,9,0.2795,293.79,292.5,295.5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,292.524,292.5901,292.7162,293.0706,294.1877,294.7402,294.9324,295.1126,"Kakamega",1455,"1194",0.37641,"2010",19.7162,21.7402,0.1416844881,2.83321334405622,7.15695636461564,3.10822665637493,0,16,8,1282,5.44,2.08,0,2.83321334405622,2.19722457733622,7.15695636461564,"Control",-0.991500722475548,-0.567881534446183,-0.602102217655067,-0.630685397509433,0.440322,21.50144,19.45384,2.8,2.2,NA,2.31855518381434,4.07637172857652
"farmer_422","Butere",2011,"LR","p",15,2,4.76,2003,"LR","FinalCoordinates",275,275,83,2,6,6,0,0,236,292.84,1391.837,74,171,97,68,29,721.26,85,28.22,7,0.193,293.95,291.75,296.25,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,292.1059,292.5428,292.795,293.3266,294.2185,294.7905,295.1599,295.3941,"Kakamega",1455,"1195",0.72126,"2011",19.795,21.7905,0.5202159876,2.77258872223978,1.09861228866811,0.477121254719662,15,25,2,233,4.76,1.91,2.77258872223978,3.25809653802148,1.09861228866811,5.4553211153577,"PPT",-0.947453481121563,-0.901062148867562,-0.602102217655067,-0.541016709494164,0.78903,22.2307285714286,19.7328285714286,5.71428571428571,3.57142857142857,3.79376190478571,2.26118984836848,3.78507968881852
